%-------
%  /data/instrument/database_active/output/station_average/spo_av.csv
% From Archive Dated 08-Apr-2019 13:12:39
%
% Aspirated and Non-aspirated sample mean flask results for Station SPO
%
% Column 1 is the sample date in YYYY-MM-DD format. 
%
% Column 2 is the sample time in HH:MM format. 
%
% Column 3 is the date in decimal format. 
%
% Column 4 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to "UTC" indicating
%   that the time is not uncertain.
%
% Column 5 is a 3-letter station identifier.
%
%
% Licor:  CO2 concentration (ppm) as measured on Licor; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Siemens: CO2 concentration (ppm) as measured on Siemens; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 44/28: CO2 concentration (ppm) as calculated from reduced ratio 40/28
%     on ISOPRIME; corrected for primary drift and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Interf:  delta O2/N2 from interferometer; corrected for CO2 interference
%     and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 32/28; delta 32/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 40/28: delta  40/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% APO: Atmospheric potential oxygen calculated from Siemens CO2 and Interferometer O2 as
%        APO =O2 + (1.1/0.20946)*(CO2-350) 
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
%
% Flasks with other flag values >0 have been rejected from sample mean for other reasons.
%
%
%     Date,  Time, T-Decimal,Zone,Sta,   Licor, N,  SD, Siemens, N,  SD,   44/28, N,  SD,  Interf, N,  SD,   32/28, N,  SD,   40/28, N,  SD,     APO, N,  SD
%-------
1998-03-01, 22:24, 1998.1642, UTC,SPO,     NaN, 0,0.00,  362.26, 3,0.04,     NaN, 0,0.00, -170.20, 2,1.70,     NaN, 0,0.00,     NaN, 0,0.00, -105.82, 5,1.73
1998-03-15, 05:08, 1998.2006, UTC,SPO,     NaN, 0,0.00,  362.36, 3,0.00,     NaN, 0,0.00, -167.79, 3,4.14,     NaN, 0,0.00,     NaN, 0,0.00, -102.89, 6,4.15
1998-04-01, 22:59, 1998.2492, UTC,SPO,     NaN, 0,0.00,  362.45, 3,0.03,     NaN, 0,0.00, -172.71, 3,3.37,     NaN, 0,0.00,     NaN, 0,0.00, -107.31, 6,3.40
1998-04-15, 21:02, 1998.2873, UTC,SPO,     NaN, 0,0.00,  362.61, 3,0.09,     NaN, 0,0.00, -178.38, 3,3.02,     NaN, 0,0.00,     NaN, 0,0.00, -112.14, 6,3.11
1998-05-05, 21:28, 1998.3422, UTC,SPO,     NaN, 0,0.00,  362.79, 3,0.03,     NaN, 0,0.00, -190.29, 3,3.33,     NaN, 0,0.00,     NaN, 0,0.00, -123.14, 6,3.36
1998-05-15, 10:38, 1998.3683, UTC,SPO,     NaN, 0,0.00,  363.00, 3,0.10,     NaN, 0,0.00, -193.47, 3,3.40,     NaN, 0,0.00,     NaN, 0,0.00, -125.18, 6,3.50
1998-06-01, 15:16, 1998.4154, UTC,SPO,     NaN, 0,0.00,  363.25, 3,0.07,     NaN, 0,0.00, -189.23, 3,4.56,     NaN, 0,0.00,     NaN, 0,0.00, -119.67, 6,4.64
1998-06-16, 17:55, 1998.4568, UTC,SPO,     NaN, 0,0.00,  363.44, 3,0.04,     NaN, 0,0.00, -200.48, 3,1.31,     NaN, 0,0.00,     NaN, 0,0.00, -129.88, 6,1.35
1998-07-01, 03:40, 1998.4963, UTC,SPO,     NaN, 0,0.00,  363.60, 3,0.05,     NaN, 0,0.00, -209.99, 3,1.49,     NaN, 0,0.00,     NaN, 0,0.00, -138.55, 6,1.54
1998-07-15, 10:51, 1998.5355, UTC,SPO,     NaN, 0,0.00,  363.99, 3,0.07,     NaN, 0,0.00, -214.87, 3,4.66,     NaN, 0,0.00,     NaN, 0,0.00, -141.40, 6,4.73
1998-08-01, 05:05, 1998.5814, UTC,SPO,     NaN, 0,0.00,  364.34, 2,0.03,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.03
1998-08-17, 22:49, 1998.6273, UTC,SPO,     NaN, 0,0.00,  364.61, 3,0.02,     NaN, 0,0.00, -230.53, 2,3.92,     NaN, 0,0.00,     NaN, 0,0.00, -153.79, 5,3.94
1998-09-02, 22:59, 1998.6711, UTC,SPO,     NaN, 0,0.00,  364.78, 3,0.04,     NaN, 0,0.00, -220.50, 2,10.65,     NaN, 0,0.00,     NaN, 0,0.00, -142.86, 5,10.68
1998-09-16, 12:07, 1998.7082, UTC,SPO,     NaN, 0,0.00,  364.77, 2,0.01,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.01
1998-10-01, 23:23, 1998.7506, UTC,SPO,     NaN, 0,0.00,  364.82, 3,0.03,     NaN, 0,0.00, -239.51, 3,2.63,     NaN, 0,0.00,     NaN, 0,0.00, -161.67, 6,2.66
1998-10-15, 19:26, 1998.7885, UTC,SPO,     NaN, 0,0.00,  364.99, 2,0.05,     NaN, 0,0.00, -235.01, 2,1.25,     NaN, 0,0.00,     NaN, 0,0.00, -156.32, 4,1.30
1998-11-01, 02:32, 1998.8332, UTC,SPO,     NaN, 0,0.00,  365.22, 2,0.13,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.13
1998-11-16, 22:15, 1998.8765, UTC,SPO,     NaN, 0,0.00,  365.12, 3,0.12,     NaN, 0,0.00, -234.62, 3,0.93,     NaN, 0,0.00,     NaN, 0,0.00, -155.20, 6,1.06
1998-11-30, 04:35, 1998.9129, UTC,SPO,     NaN, 0,0.00,  365.06, 2,0.21,     NaN, 0,0.00, -231.26, 2,2.36,     NaN, 0,0.00,     NaN, 0,0.00, -152.20, 4,2.57
1998-12-15, 03:00, 1998.9538, UTC,SPO,     NaN, 0,0.00,  365.01, 3,0.03,     NaN, 0,0.00, -227.13, 3,1.67,     NaN, 0,0.00,     NaN, 0,0.00, -148.30, 6,1.70
1999-01-02, 03:33, 1999.0031, UTC,SPO,     NaN, 0,0.00,  365.17, 2,0.07,     NaN, 0,0.00, -224.29, 2,11.13,     NaN, 0,0.00,     NaN, 0,0.00, -144.62, 4,11.20
1999-01-16, 05:27, 1999.0417, UTC,SPO,     NaN, 0,0.00,  364.91, 3,0.02,     NaN, 0,0.00, -205.78, 2,0.95,     NaN, 0,0.00,     NaN, 0,0.00, -127.46, 5,0.97
1999-01-27, 22:40, 1999.0738, UTC,SPO,     NaN, 0,0.00,  364.93, 3,0.10,     NaN, 0,0.00, -199.69, 3,3.04,     NaN, 0,0.00,     NaN, 0,0.00, -121.30, 6,3.15
1999-02-05, 20:55, 1999.0983, UTC,SPO,     NaN, 0,0.00,  364.88, 2,0.11,     NaN, 0,0.00, -197.49, 2,0.43,     NaN, 0,0.00,     NaN, 0,0.00, -119.37, 4,0.54
1999-03-01, 22:13, 1999.1642, UTC,SPO,     NaN, 0,0.00,  364.89, 3,0.02,     NaN, 0,0.00, -186.85, 3,1.73,     NaN, 0,0.00,     NaN, 0,0.00, -108.67, 6,1.75
1999-03-15, 21:36, 1999.2025, UTC,SPO,     NaN, 0,0.00,  364.63, 3,0.06,     NaN, 0,0.00, -181.29, 3,2.88,     NaN, 0,0.00,     NaN, 0,0.00, -104.47, 6,2.94
1999-04-01, 21:36, 1999.2490, UTC,SPO,     NaN, 0,0.00,  364.77, 3,0.05,     NaN, 0,0.00, -187.70, 2,3.80,     NaN, 0,0.00,     NaN, 0,0.00, -110.13, 5,3.86
1999-04-15, 21:05, 1999.2873, UTC,SPO,     NaN, 0,0.00,  365.12, 2,0.20,     NaN, 0,0.00, -186.84, 2,0.35,     NaN, 0,0.00,     NaN, 0,0.00, -107.43, 4,0.54
1999-05-01, 11:55, 1999.3301, UTC,SPO,     NaN, 0,0.00,  365.00, 2,0.04,     NaN, 0,0.00, -196.66, 2,2.35,     NaN, 0,0.00,     NaN, 0,0.00, -117.91, 4,2.38
1999-05-15, 22:37, 1999.3697, UTC,SPO,     NaN, 0,0.00,  365.04, 3,0.06,     NaN, 0,0.00, -209.75, 2,4.21,     NaN, 0,0.00,     NaN, 0,0.00, -130.76, 5,4.27
1999-06-02, 23:12, 1999.4191, UTC,SPO,     NaN, 0,0.00,  365.52, 3,0.12,     NaN, 0,0.00, -220.63, 3,3.13,     NaN, 0,0.00,     NaN, 0,0.00, -139.11, 6,3.25
1999-06-15, 20:32, 1999.4544, UTC,SPO,     NaN, 0,0.00,  365.39, 3,0.04,     NaN, 0,0.00, -225.80, 3,3.69,     NaN, 0,0.00,     NaN, 0,0.00, -144.96, 6,3.72
1999-07-01, 13:06, 1999.4974, UTC,SPO,     NaN, 0,0.00,  365.50, 3,0.05,     NaN, 0,0.00, -227.76, 3,1.91,     NaN, 0,0.00,     NaN, 0,0.00, -146.38, 6,1.97
1999-07-15, 22:33, 1999.5368, UTC,SPO,     NaN, 0,0.00,  365.88, 3,0.05,     NaN, 0,0.00, -225.59, 3,3.19,     NaN, 0,0.00,     NaN, 0,0.00, -142.18, 6,3.24
1999-08-02, 16:04, 1999.5854, UTC,SPO,     NaN, 0,0.00,  365.96, 1,0.00,     NaN, 0,0.00, -251.12, 3,2.59,     NaN, 0,0.00,     NaN, 0,0.00, -167.31, 4,2.59
1999-08-17, 16:27, 1999.6265, UTC,SPO,     NaN, 0,0.00,  366.13, 3,0.04,     NaN, 0,0.00, -247.93, 3,3.13,     NaN, 0,0.00,     NaN, 0,0.00, -163.24, 6,3.17
1999-09-02, 21:34, 1999.6710, UTC,SPO,     NaN, 0,0.00,  366.39, 2,0.14,     NaN, 0,0.00, -257.56, 2,4.55,     NaN, 0,0.00,     NaN, 0,0.00, -171.49, 4,4.69
1999-09-16, 22:12, 1999.7094, UTC,SPO,     NaN, 0,0.00,  366.39, 2,0.03,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.03
1999-10-02, 21:21, 1999.7531, UTC,SPO,     NaN, 0,0.00,  366.50, 3,0.02,     NaN, 0,0.00, -255.96, 3,1.40,     NaN, 0,0.00,     NaN, 0,0.00, -169.33, 6,1.43
1999-10-17, 01:53, 1999.7920, UTC,SPO,     NaN, 0,0.00,  366.49, 3,0.03,     NaN, 0,0.00, -261.07, 3,2.01,     NaN, 0,0.00,     NaN, 0,0.00, -174.49, 6,2.05
1999-11-06, 10:47, 1999.8478, UTC,SPO,     NaN, 0,0.00,  366.68, 3,0.14,     NaN, 0,0.00, -259.56, 3,3.90,     NaN, 0,0.00,     NaN, 0,0.00, -171.96, 6,4.04
1999-11-19, 02:03, 1999.8824, UTC,SPO,     NaN, 0,0.00,  366.73, 3,0.11,     NaN, 0,0.00, -249.93, 2,2.50,     NaN, 0,0.00,     NaN, 0,0.00, -162.08, 5,2.61
1999-12-04, 04:40, 1999.9238, UTC,SPO,     NaN, 0,0.00,  366.75, 3,0.07,     NaN, 0,0.00, -259.58, 3,4.91,     NaN, 0,0.00,     NaN, 0,0.00, -171.60, 6,4.98
1999-12-21, 13:37, 1999.9714, UTC,SPO,     NaN, 0,0.00,  366.32, 3,0.09,     NaN, 0,0.00, -231.35, 3,3.14,     NaN, 0,0.00,     NaN, 0,0.00, -145.66, 6,3.23
2000-01-10, 11:10, 2000.0259, UTC,SPO,     NaN, 0,0.00,  366.35, 2,0.10,     NaN, 0,0.00, -238.43, 2,2.34,     NaN, 0,0.00,     NaN, 0,0.00, -152.56, 4,2.44
2000-01-23, 22:32, 2000.0627, UTC,SPO,     NaN, 0,0.00,  366.62, 3,0.09,     NaN, 0,0.00, -224.43, 3,4.27,     NaN, 0,0.00,     NaN, 0,0.00, -137.15, 6,4.35
2000-02-05, 03:10, 2000.0960, UTC,SPO,     NaN, 0,0.00,  366.58, 3,0.11,     NaN, 0,0.00, -220.22, 3,0.53,     NaN, 0,0.00,     NaN, 0,0.00, -133.16, 6,0.64
2000-02-18, 15:45, 2000.1329, UTC,SPO,     NaN, 0,0.00,  366.25, 3,0.05,     NaN, 0,0.00, -213.34, 3,4.21,     NaN, 0,0.00,     NaN, 0,0.00, -128.02, 6,4.27
2000-03-04, 08:20, 2000.1731, UTC,SPO,     NaN, 0,0.00,  366.27, 2,0.00,     NaN, 0,0.00, -203.30, 3,2.32,     NaN, 0,0.00,     NaN, 0,0.00, -117.86, 5,2.32
2000-03-19, 19:45, 2000.2154, UTC,SPO,     NaN, 0,0.00,  366.26, 3,0.08,     NaN, 0,0.00, -220.73, 3,2.72,     NaN, 0,0.00,     NaN, 0,0.00, -135.34, 6,2.80
2000-04-02, 19:03, 2000.2535, UTC,SPO,     NaN, 0,0.00,  366.29, 3,0.11,     NaN, 0,0.00, -214.55, 3,1.90,     NaN, 0,0.00,     NaN, 0,0.00, -129.02, 6,2.01
2000-04-15, 02:30, 2000.2872, UTC,SPO,     NaN, 0,0.00,  366.05, 2,0.13,     NaN, 0,0.00, -227.19, 3,2.86,     NaN, 0,0.00,     NaN, 0,0.00, -142.90, 5,2.98
2000-05-04, 02:15, 2000.3391, UTC,SPO,     NaN, 0,0.00,  366.39, 2,0.13,     NaN, 0,0.00, -226.84, 3,2.49,     NaN, 0,0.00,     NaN, 0,0.00, -140.77, 5,2.62
2000-05-15, 20:00, 2000.3711, UTC,SPO,     NaN, 0,0.00,  366.66, 3,0.05,     NaN, 0,0.00, -234.31, 3,2.40,     NaN, 0,0.00,     NaN, 0,0.00, -146.83, 6,2.44
2000-06-01, 20:15, 2000.4176, UTC,SPO,     NaN, 0,0.00,  366.56, 3,0.12,     NaN, 0,0.00, -240.87, 3,4.15,     NaN, 0,0.00,     NaN, 0,0.00, -153.91, 6,4.27
2000-06-16, 14:10, 2000.4579, UTC,SPO,     NaN, 0,0.00,  366.72, 3,0.02,     NaN, 0,0.00, -236.91, 3,4.60,     NaN, 0,0.00,     NaN, 0,0.00, -149.11, 6,4.62
2000-07-04, 11:05, 2000.5067, UTC,SPO,     NaN, 0,0.00,  366.85, 3,0.06,     NaN, 0,0.00, -256.26, 3,4.31,     NaN, 0,0.00,     NaN, 0,0.00, -167.77, 6,4.37
2000-07-15, 21:48, 2000.5380, UTC,SPO,     NaN, 0,0.00,  366.91, 3,0.06,     NaN, 0,0.00, -253.62, 3,3.53,     NaN, 0,0.00,     NaN, 0,0.00, -164.80, 6,3.59
2000-08-02, 21:07, 2000.5871, UTC,SPO,     NaN, 0,0.00,  366.88, 2,0.16,     NaN, 0,0.00, -255.01, 3,5.07,     NaN, 0,0.00,     NaN, 0,0.00, -166.34, 5,5.24
2000-08-15, 21:22, 2000.6227, UTC,SPO,     NaN, 0,0.00,  367.61, 3,0.03,     NaN, 0,0.00, -252.09, 3,4.06,     NaN, 0,0.00,     NaN, 0,0.00, -159.61, 6,4.09
2000-09-02, 23:05, 2000.6720, UTC,SPO,     NaN, 0,0.00,  367.65, 3,0.04,     NaN, 0,0.00, -266.50, 2,1.24,     NaN, 0,0.00,     NaN, 0,0.00, -173.81, 5,1.27
2000-09-15, 11:37, 2000.7062, UTC,SPO,     NaN, 0,0.00,  367.75, 3,0.06,     NaN, 0,0.00, -278.30, 3,0.37,     NaN, 0,0.00,     NaN, 0,0.00, -185.07, 6,0.43
2000-10-02, 00:35, 2000.7514, UTC,SPO,     NaN, 0,0.00,  367.81, 2,0.09,     NaN, 0,0.00, -269.91, 3,1.43,     NaN, 0,0.00,     NaN, 0,0.00, -176.36, 5,1.52
2000-10-15, 06:17, 2000.7876, UTC,SPO,     NaN, 0,0.00,  367.86, 3,0.11,     NaN, 0,0.00, -277.76, 3,0.91,     NaN, 0,0.00,     NaN, 0,0.00, -183.95, 6,1.03
2000-11-01, 07:21, 2000.8342, UTC,SPO,     NaN, 0,0.00,  367.82, 3,0.13,     NaN, 0,0.00, -279.01, 3,1.37,     NaN, 0,0.00,     NaN, 0,0.00, -185.41, 6,1.50
2000-11-16, 00:26, 2000.8744, UTC,SPO,     NaN, 0,0.00,  367.89, 2,0.21,     NaN, 0,0.00, -272.22, 2,1.44,     NaN, 0,0.00,     NaN, 0,0.00, -178.24, 4,1.65
2000-12-02, 01:45, 2000.9182, UTC,SPO,     NaN, 0,0.00,  367.88, 2,0.19,     NaN, 0,0.00, -262.27, 2,6.61,     NaN, 0,0.00,     NaN, 0,0.00, -168.35, 4,6.80
2000-12-15, 19:02, 2000.9557, UTC,SPO,     NaN, 0,0.00,  367.74, 3,0.14,     NaN, 0,0.00, -265.97, 2,0.05,     NaN, 0,0.00,     NaN, 0,0.00, -172.82, 5,0.18
2001-01-01, 02:16, 2001.0003, UTC,SPO,     NaN, 0,0.00,  367.90, 3,0.16,     NaN, 0,0.00, -255.71, 2,1.22,     NaN, 0,0.00,     NaN, 0,0.00, -161.71, 5,1.39
2001-01-15, 20:51, 2001.0407, UTC,SPO,     NaN, 0,0.00,  367.64, 3,0.07,     NaN, 0,0.00, -241.76, 3,2.88,     NaN, 0,0.00,     NaN, 0,0.00, -149.14, 6,2.95
2001-02-01, 19:05, 2001.0871, UTC,SPO,     NaN, 0,0.00,  367.37, 2,0.07,     NaN, 0,0.00, -215.59, 2,6.77,     NaN, 0,0.00,     NaN, 0,0.00, -124.37, 4,6.84
2001-02-15, 20:47, 2001.1257, UTC,SPO,     NaN, 0,0.00,  367.41, 3,0.12,     NaN, 0,0.00, -223.58, 3,1.79,     NaN, 0,0.00,     NaN, 0,0.00, -132.13, 6,1.91
2001-03-01, 20:34, 2001.1640, UTC,SPO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-03-15, 19:50, 2001.2023, UTC,SPO,     NaN, 0,0.00,  367.40, 3,0.13,     NaN, 0,0.00, -216.26, 3,1.79,     NaN, 0,0.00,     NaN, 0,0.00, -124.89, 6,1.92
2001-04-01, 04:44, 2001.2471, UTC,SPO,     NaN, 0,0.00,  367.41, 3,0.06,     NaN, 0,0.00, -219.12, 3,3.66,     NaN, 0,0.00,     NaN, 0,0.00, -127.68, 6,3.72
2001-04-16, 04:25, 2001.2882, UTC,SPO,     NaN, 0,0.00,  367.62, 2,0.00,     NaN, 0,0.00, -229.44, 2,3.47,     NaN, 0,0.00,     NaN, 0,0.00, -136.91, 4,3.47
2001-05-01, 05:20, 2001.3294, UTC,SPO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00
2001-05-15, 05:29, 2001.3677, UTC,SPO,     NaN, 0,0.00,  368.07, 2,0.01,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.01
2001-06-01, 04:22, 2001.4142, UTC,SPO,     NaN, 0,0.00,  368.21, 2,0.17,     NaN, 0,0.00, -245.29, 3,1.14,     NaN, 0,0.00,     NaN, 0,0.00, -149.66, 5,1.31
2001-06-15, 06:36, 2001.4528, UTC,SPO,     NaN, 0,0.00,  368.34, 3,0.12,     NaN, 0,0.00, -250.28, 3,0.51,     NaN, 0,0.00,     NaN, 0,0.00, -153.99, 6,0.64
2001-07-01, 06:47, 2001.4967, UTC,SPO,     NaN, 0,0.00,  368.28, 2,0.08,     NaN, 0,0.00, -262.67, 3,0.56,     NaN, 0,0.00,     NaN, 0,0.00, -166.65, 5,0.64
2001-07-16, 03:10, 2001.5373, UTC,SPO,     NaN, 0,0.00,  368.98, 3,0.17,     NaN, 0,0.00, -271.30, 2,1.86,     NaN, 0,0.00,     NaN, 0,0.00, -171.62, 5,2.03
2001-08-01, 05:47, 2001.5815, UTC,SPO,     NaN, 0,0.00,  368.88, 2,0.10,     NaN, 0,0.00, -273.71, 2,11.21,     NaN, 0,0.00,     NaN, 0,0.00, -174.56, 4,11.31
2001-08-15, 03:45, 2001.6196, UTC,SPO,     NaN, 0,0.00,  369.38, 2,0.13,     NaN, 0,0.00, -284.53, 3,2.33,     NaN, 0,0.00,     NaN, 0,0.00, -182.73, 5,2.46
2001-09-01, 08:53, 2001.6668, UTC,SPO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -294.52, 2,5.81,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,5.81
2001-09-15, 13:11, 2001.7056, UTC,SPO,     NaN, 0,0.00,  369.09, 2,0.27,     NaN, 0,0.00, -283.28, 2,0.13,     NaN, 0,0.00,     NaN, 0,0.00, -183.03, 4,0.40
2001-10-01, 10:30, 2001.7491, UTC,SPO,     NaN, 0,0.00,  369.83, 3,0.16,     NaN, 0,0.00, -304.75, 2,3.24,     NaN, 0,0.00,     NaN, 0,0.00, -200.63, 5,3.39
2001-10-15, 03:58, 2001.7868, UTC,SPO,     NaN, 0,0.00,  369.77, 2,0.22,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 2,0.22
2001-10-30, 22:54, 2001.8300, UTC,SPO,     NaN, 0,0.00,  369.73, 2,0.11,     NaN, 0,0.00, -305.59, 3,1.27,     NaN, 0,0.00,     NaN, 0,0.00, -201.98, 5,1.38
2001-11-15, 22:48, 2001.8738, UTC,SPO,     NaN, 0,0.00,  369.90, 3,0.15,     NaN, 0,0.00, -296.76, 3,3.97,     NaN, 0,0.00,     NaN, 0,0.00, -192.27, 6,4.12
2001-12-01, 00:17, 2001.9151, UTC,SPO,     NaN, 0,0.00,  369.78, 2,0.15,     NaN, 0,0.00, -289.78, 3,4.64,     NaN, 0,0.00,     NaN, 0,0.00, -185.88, 5,4.79
2001-12-15, 21:02, 2001.9558, UTC,SPO,     NaN, 0,0.00,  369.69, 2,0.35,     NaN, 0,0.00, -282.22, 2,4.24,     NaN, 0,0.00,     NaN, 0,0.00, -178.84, 4,4.59
2002-01-02, 09:27, 2002.0038, UTC,SPO,     NaN, 0,0.00,  369.25, 2,0.18,     NaN, 0,0.00, -275.09, 3,2.19,     NaN, 0,0.00,     NaN, 0,0.00, -173.97, 5,2.37
2002-01-16, 03:22, 2002.0415, UTC,SPO,     NaN, 0,0.00,  369.60, 3,0.05,     NaN, 0,0.00, -272.50, 3,1.66,     NaN, 0,0.00,     NaN, 0,0.00, -169.57, 6,1.71
2002-02-03, 02:17, 2002.0907, UTC,SPO,     NaN, 0,0.00,  369.50, 2,0.09,     NaN, 0,0.00, -258.18, 2,0.48,     NaN, 0,0.00,     NaN, 0,0.00, -155.80, 4,0.57
2002-02-13, 05:28, 2002.1184, UTC,SPO,     NaN, 0,0.00,  369.54, 3,0.07,     NaN, 0,0.00, -253.02, 3,3.69,     NaN, 0,0.00,     NaN, 0,0.00, -150.41, 6,3.76
2002-03-01, 05:28, 2002.1623, UTC,SPO,     NaN, 0,0.00,  369.40, 3,0.14,     NaN, 0,0.00, -245.10, 3,3.43,     NaN, 0,0.00,     NaN, 0,0.00, -143.22, 6,3.56
2002-03-16, 05:35, 2002.2034, UTC,SPO,     NaN, 0,0.00,  369.52, 3,0.07,     NaN, 0,0.00, -255.27, 3,2.89,     NaN, 0,0.00,     NaN, 0,0.00, -152.78, 6,2.96
2002-04-01, 18:25, 2002.2487, UTC,SPO,     NaN, 0,0.00,  369.65, 2,0.33,     NaN, 0,0.00, -257.62, 2,2.14,     NaN, 0,0.00,     NaN, 0,0.00, -154.39, 4,2.47
2002-04-18, 17:20, 2002.2951, UTC,SPO,     NaN, 0,0.00,  369.82, 3,0.10,     NaN, 0,0.00, -262.57, 3,1.28,     NaN, 0,0.00,     NaN, 0,0.00, -158.49, 6,1.38
2002-05-01, 17:23, 2002.3308, UTC,SPO,     NaN, 0,0.00,  369.98, 3,0.04,     NaN, 0,0.00, -259.88, 2,3.67,     NaN, 0,0.00,     NaN, 0,0.00, -154.96, 5,3.71
2002-05-16, 10:30, 2002.3711, UTC,SPO,     NaN, 0,0.00,  370.05, 3,0.03,     NaN, 0,0.00, -262.13, 3,2.06,     NaN, 0,0.00,     NaN, 0,0.00, -156.85, 6,2.09
2002-06-01, 22:17, 2002.4162, UTC,SPO,     NaN, 0,0.00,  370.20, 2,0.06,     NaN, 0,0.00, -267.38, 2,3.18,     NaN, 0,0.00,     NaN, 0,0.00, -161.30, 4,3.24
2002-06-15, 16:28, 2002.4539, UTC,SPO,     NaN, 0,0.00,  370.50, 3,0.05,     NaN, 0,0.00, -282.05, 3,2.22,     NaN, 0,0.00,     NaN, 0,0.00, -174.41, 6,2.26
2002-07-01, 06:52, 2002.4967, UTC,SPO,     NaN, 0,0.00,  370.56, 2,0.21,     NaN, 0,0.00, -279.24, 2,0.49,     NaN, 0,0.00,     NaN, 0,0.00, -171.24, 4,0.70
2002-07-15, 16:32, 2002.5361, UTC,SPO,     NaN, 0,0.00,  370.99, 3,0.09,     NaN, 0,0.00, -293.57, 3,2.71,     NaN, 0,0.00,     NaN, 0,0.00, -183.36, 6,2.80
2002-08-01, 10:23, 2002.5820, UTC,SPO,     NaN, 0,0.00,  371.14, 3,0.12,     NaN, 0,0.00, -294.99, 3,4.05,     NaN, 0,0.00,     NaN, 0,0.00, -183.96, 6,4.17
2002-08-15, 04:23, 2002.6197, UTC,SPO,     NaN, 0,0.00,  371.73, 3,0.17,     NaN, 0,0.00, -303.15, 3,2.26,     NaN, 0,0.00,     NaN, 0,0.00, -189.03, 6,2.43
2002-09-02, 23:15, 2002.6711, UTC,SPO,     NaN, 0,0.00,  371.67, 3,0.03,     NaN, 0,0.00, -315.28, 3,3.83,     NaN, 0,0.00,     NaN, 0,0.00, -201.50, 6,3.86
2002-09-17, 03:47, 2002.7100, UTC,SPO,     NaN, 0,0.00,  371.70, 2,0.08,     NaN, 0,0.00, -314.63, 3,2.61,     NaN, 0,0.00,     NaN, 0,0.00, -200.67, 5,2.70
2002-10-01, 17:42, 2002.7500, UTC,SPO,     NaN, 0,0.00,  371.84, 1,0.00,     NaN, 0,0.00, -322.34, 1,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -207.65, 2,0.00
2002-10-15, 06:17, 2002.7870, UTC,SPO,     NaN, 0,0.00,  371.83, 3,0.11,     NaN, 0,0.00, -306.17, 3,2.58,     NaN, 0,0.00,     NaN, 0,0.00, -191.51, 6,2.69
2002-11-03, 00:40, 2002.8384, UTC,SPO,  371.85, 2,0.11,  371.93, 3,0.09,  371.74, 2,0.11, -317.15, 3,2.19, -314.20, 2,6.53,   -4.94, 2,5.49, -201.97, 6,2.28
2002-11-14, 23:05, 2002.8711, UTC,SPO,     NaN, 0,0.00,  371.65, 2,0.29,     NaN, 0,0.00, -318.30, 3,1.31, -317.28, 2,0.74,  -34.98, 2,21.43, -204.58, 5,1.60
2002-12-03, 03:08, 2002.9209, UTC,SPO,     NaN, 0,0.00,  372.05, 3,0.07,     NaN, 0,0.00, -303.93, 3,3.19, -302.64, 2,9.30,   -5.35, 2,20.45, -188.15, 6,3.27
2002-12-17, 02:47, 2002.9592, UTC,SPO,  372.62, 1,0.00,     NaN, 0,0.00,  372.59, 1,0.00,     NaN, 0,0.00, -297.51, 1,0.00,  -21.71, 1,0.00,     NaN, 0,0.00
